text,label
പിണറായി സംഘാവിന്റെ പോരിശ കേട്ടപ്പോൾ സകല രോമവും എണീറ്റ് നിന്ന് സല്യൂട്ട് അടിച്ചു പോയി,original
സഗാവ്ടാ,original
Appol s. Koriyakku who vine feed back ariyikkende.,Fake
They achieved Herd immunity .....,Fake
Chinayude..oreyoru...Super.. product...,Fake
100 kodi abhivadyam avide thetti. 135 kodi ennu parayanamayirunnu. Indian population ethra ennu ivarkku vivaram illa ennu urrappayi.,original
Sarkar pottamarano adho abhineyikano,original
COVID Test eduth naaatil vannn quarantine nilkkkendi varunna le :pravasi😬🤷,original
അധപതനം,original
Ethilum nallatu evanmarku Road il parasyam aeyi kakkusil erikkunnatayirunnu...... Enganeyum velivillattha vargam...<br>Chakka nu parayuka.....<br>Maanga nu ezhutuka.....<br>Padavalanga nu vaayikkuka...... Cpm ne konde saadikku engane,original
Avarkk oru avasaram kodukk,Fake
ഈ മനോകരമായ തിരുവാരകളിയെ ആൾക്കൂട്ടം എന്നൊക്കെ പറയുന്നത് പിന്തിരിപ്പൻമാരും ബൂർഷ്വാസികളുമാണ്.,original
499പേര് മതിയായിരുന്നു 501വളരെ കൂടിപ്പോയി.,original
കുംഭമേള ജിഹാദ് എന്ന് സംഘികൾക്ക് വേണ്ടി ഒപ്പ്,Fake
ശ്ശേ .... ഇതിൽ സുഡാപ്പികളുടെ കൈകൾ ഇല്ലാതെപോയത് കഷ്ടമായി. മറുനാടൻ എന്തെങ്കിലും ഒരു വഴിയുണ്ടാക്കി ഇതെല്ലാം സുഡാപ്പികളുടെ തലയിലോട്ട് വക്ക്. <br>കൊറോണ പരത്തുന്നത് സുഡാപ്പികൾ മാത്രമെന്ന് ഷാജൻ സ്കറിയ കണ്ടുപിടിച്ചിരുന്നല്ലോ.,Fake
Start immediately,Fake
അതെന്താ സാറെ രഘു ലീഗുകാർ ചെയ്തത് തെറ്റായിരുന്നു ല്ലോ അതുകൊണ്ടല്ലേ അവർക്കെതിരെ കേസെടുത്തത് അതെന്താ കുംഭമേള  ക്കെതിരെ കേസെടുക്കാത്തത് സാറേ അതിനെതിരെ എന്താ ഒന്ന് സംസാരിക്കാത്തത് ഒരു ബിജെപി നേതാവ് ചാനലിൽ ഇരുന്ന് പറഞ്ഞല്ലോ കോവിഡ് പ്രോട്ടോകോൾ അല്ല എനിക്ക് വലുത് കുംഭമേള ആണ് വലുത് എന്ന് പറഞ്ഞല്ലോ അതിനെന്താ മാന്യനെ ഒന്നും പറയാത്തത് മാന്യൻ ആവണം മാന്യത ഉണ്ടെങ്കിൽ മാത്രം ഒരു തന്തക്ക് പിറന്നവൻ ക്ക് അത് ഉണ്ടാകുകയുള്ളൂ അത് ഇല്ലാത്തതാണ് താങ്കളെ അടക്കം സംഘി എന്നു വിളിക്കുന്നു ഇപ്പോഴെങ്കിലും മനസ്സിലായോ ചാരെ,Fake
"Kalyanm,adiyandharam veettukoodal minm alkkar 50 cpm nte thrivathirakku 500. Pinne cpm sammelanathinu 1000 nallabharanm",original
ennal china mattu rajygalekal munbilayirikum.,Fake
Shame in u cm,original
Americayude ahankkaram...evare team up aae ang teerth koduthu ennathane vasthavam...kore trade war okke oombiyath alle,Fake
Poli machan onnum paran ella,original
👏നാട് വാഴും പിണറായി അരി തന്നില്ലേ 👏നാട് വാഴും പിണറായി പയർ തന്നില്ലേ 👏 കിഫ്‌ബി വന്നില്ലേ 👏 സ്വർണം വന്നില്ലേ 👏 തടി പോയില്ലേ 👏 k rail വരില്ലേ??? വരൂ നമുക്ക് തിരുവാതിര കളിക്കാം 💥💥💥💥,original
"Ivar rogam padarthum, ennit nammalk mathram pizhayum adach pootalum",original
കോവിഡിനെ ethiretatha thalapolikoody ഉണ്ടായിരുനെകിൽ അതിഗംഭീരം ആയേനെ കോവിഡ് etrayum patheshkanila,original
manas mamakkedo adyam,Fake
Thiruvathiraye pedichu covid virus Tvm jilla vittu.,original
ഇത്രയും വിവരം കെട്ട ഒരു ഭരണം ലോകത്തു മറ്റു എവിടെ യും കാണില്ല.. കിറ്റ് വാങ്ങി നക്കിയവർ കാർക്കിച്ചു തുപ്പാനും തുടങ്ങി,original
Asugam  ulla  janggale  Avar  illaema   cheyunnu  koullunnu...,Fake
അന്ധം ഇല്ലാത്ത കുറേ എണ്ണം,original
കൊള്ളാം നന്നായിട്ടുഡ്  ഇങ്ങ നെ തന്നെ വേണം,original
"<a href=""https://m.facebook.com/story.php?story_fbid=276199320720268&amp;id=334739240553244"">https://m.facebook.com/story.php?story_fbid=276199320720268&amp;id=334739240553244</a>",Fake
Chainaya theerckanam,Fake
വളരെ മികച്ച ഒരു ഇത്. 🌚,original
Swayam marichotte. Pakshe mattullavare kootano?,Fake
പ്ലേറ്റിനടി തിരുവാതിര,original
WAR ON REST OF THE WORLD <b>*****THE VIRUS WHICH SPREAD IN WUHAN IS NOT THE ONE SPREADING REST OF THE WORLD ***THE STUDENTS FROM CHINA RECOVERED***BUT NOW PEOPLE ARE DYING *****IT IS A MISTERY **</b>,Fake
"മുഖ്യന്റെ star തിരുവാതിര ആണെന്ന് തോന്നുന്നു, അതോണ്ട് കുഴപ്പം ഇല്ലേ ഇല്ല.",original
Oru oppana koode aakamayirunnu🤣,original
Allopathic medicine oru mafia Sangham anu...,Fake
അല്ലേലും മാർകിസ്റ്റ് പാർട്ടിക്കാർക്ക് ഇത്തിരി ധാർഷ്ട്യം കൂടുതൽ ആണ്.. അവർക്ക് എന്ത് തോന്യസവും കാണിക്കാം അതിൽ തെറ്റില്ല.. പക്ഷേ അത് തന്നെ വേറെ ആരേലും കാണിച്ച അത് വലിയ തെറ്റാണ് കേസ് ആണ്.. ഇരട്ട ചങ്ക് എന്നല്ല ഇരട്ടത്താപ്പ് എന്ന് വേണം പറയാൻ,original
Trump crct ayirunnu  paranjath,Fake
Kurea nanam keatta alavalathikal,original
കല്യാണ ചടങ്ങുകൾക്ക് 50 പേരിൽ കൂടാൻ പാടിലെന്നും പ്രവാസികൾ ഒരാഴ്ച ക്വാറന്റൈൻ ഇരിക്കണമെന്നും പറഞ്ഞ് വരുമ്പോൾ ചെയ്യേണ്ടത് 👇<br><br>A) കല്യാണ പരിപാടി നടക്കുന്ന സ്ഥലത്ത് ഒരു LCD വെച്ച് അതിൽ ഈ തിരുവാതിര കളിയും സിപിഎം ന്റെ ജില്ലാ സമ്മേളനവും എടപ്പാൾ ഉൽഘടനവും മാറി മാറി play ചെയ്ത് വെക്കുക. കേസ് എടുക്കാൻ വരുന്ന ഉദ്യോഗസ്ഥൻ കാണുന്ന രീതിയിൽ വെക്കണം 😡<br><br>B)പ്രവാസികൾ പിറ്റേന്ന് തന്നെ പുറത്തിറങ്ങുക മൊബൈലിൽ ഈ പറഞ്ഞ വീഡിയോ വോൾപേപ്പർ ആയോ വെക്കുക 😡<br>തുലയട്ടെ പിണറായി<br>തുലയട്ടെ സിപിഎം<br>തുലയട്ടെ ഗുണ്ടാ ആക്രമണം,original
"Kayyeennu poyi, ini paranittu karyamilla",Fake
It&#39;s man maide....👌 from whuhan lab....,Fake
തൻ്റെ മുതലാളി സക്കറിയാടെ പൂഞ്ഞാറ്റിലും ഇല്ലല്ലോ പൂറി മോനെ ? ഉണ്ടങ്കിൽ അവള് നടന്നു പാത്തും സക്കറിയാടെ തള്ളയല്ലെ സൂക്ഷിക്കണം,Fake
LDF enna kunna chiditt aane e kunnathalam,original
ഇതിന് മുൻപ് താങ്കൾ പേടിപ്പിച്ചു ഇത് കേട്ടപ്പോൾ സമാധാനമായി,Fake
Media should stop showing this thiruvadira clip. CPM gets publicity by this. They are expecting this only.,original
ദൈവമേ ആപത്ത് ആർക്കും വരരുതേ,Fake
"vaccine ellam oru  thanganu ennu mathramn but iniyum strong vaacine 100 ,% surakschitham aaayath phalam ullath varanam engil mathrame corona mukthamavullu",Fake
ലേശം ഉളുപ്പ്????  നമിച്ചു...  ആരും പേടിക്കണ്ട ജാഗ്രത മതി....,original
പരീക്ഷണം എലികളിൽ നടത്തിയിട്ടു കാരൃമില്ല. നേരേ മനുഷൃരിലാവട്ടെ. പന്നികളെ വെറുതെ വിടുക. മൂക്കിൽ പനിയാണെന്നറിയാ൦. വൈറസ് പനിക്കു ആയു൪വേദ൦ ഉത്തമ൦. ഇവർക്കുടൻ നൽകുക.,Fake
Ayo odi vayo chinaye valanjitu akramikune.........,Fake
ഇതിൽ ഇല്ലുമിനാറ്റിയുടെ ഒരു കളി ഉണ്ടോ.,Fake
പിണുഭഗവാന് വേണ്ടി അമ്പലം കൂടി പണിയണം.,original
ഈ ഗാം എന്ന് പറയുന്നത് കുതിരവട്ടം പപ്പുവാണോ . ചിറ്റപ്പനെ കുറച്ചു കൂടി കാണിക്കാമായിരുന്നു,original
നിനക്ക് എന്തിലാണ് കുറ്റബോധമുണ്ടാവാറുള്ളത്,Fake
അടുത്ത് തന്നെ ഇങ്ങോട്ട് വരരുത് എന്ന് തന്നെ പറയുമായിരിക്കും???? 🥰😘😘🤣😂,original
നാട്ടുകാരെ ഓടിവരണെ പ്രവാസികൾ കൊറോണ പരത്തുന്നേ<br><br>നാട്ടുകാരെ ഓടിവരണെ പ്രവാസികൾ കൊറോണ പരത്തുന്നേ<br><br>നാട്ടുകാരെ ഓടിവരണെ പ്രവാസികൾ കൊറോണ പരത്തുന്നേ,original
china undakiya virus inu marun chinayuda kayillundu,Fake
ഒന്നും പോടൊ .വിഷമില്ലാത്ത ആഹാരവും വെള്ളവും കുടിച്ച് ആരോഗൃം നിലനിർത്തി ജീവിക്കൂ എന്ന് പറയുന്ന മോഹനന് വൈദൃരെ പോലുള്ള പച്ചയായ മനുഷൃരെ കളിയാക്കി വിഷം നിറച്ച ആഹാരവും വെള്ളവും കഴിച്ച് മാറാരോഗികളായി ഹോസ്പിറ്റൽ വഴി കയറിയിറങ്ങി ജീവിക്കാൻ പറഞ്ഞ് പഠിപ്പിക്കുന്ന തന്നെപ്പോലുള്ളവരെ എന്ത് പറയാനാ . എല്ലാ ഡോക്ടർമാരും കൈവിട്ടാൽ ഞാനും താനുമൊക്ക മോഹനന് വൈദൃരെപ്പോലുള്ളവരെ അന്വേഷിച്ചു നടക്കും. പിന്നെ എന്ത് ഉലക്കയാ തന്നെപ്പോലുള്ളവർ പറയണെ. ആദൃം മനുഷൃനെ വിഷം തീറ്റിപ്പിക്കുകയും കുടിപ്പിക്കുകയും ചെയ്യുന്നവർക്കെതിരെ സംസാരിക്ക് എന്നിട്ടാവാം കഥപറച്ചിൽ....,Fake
